imo,discharge_start_date,load_end_date,me_con_g,ae_con_g,ab_con_g,distance_nm
9707637,2022-11-06,2022-09-27,998175676.529047,44604910.458333254,4799019.722222225,9663.161597039138
9713820,2022-08-07,2022-07-21,221211021.47468686,19440867.874999985,6533459.833333328,2826.861961496141
9723148,2022-08-15,2022-07-03,1126542328.4814672,79339301.7083333,9440228.444444444,19494.622093684888
9723148,2022-11-20,2022-09-27,1032628409.5681678,100754635.58333293,29892171.000000007,10761.284616736053
9727651,2022-07-16,2022-06-10,303046414.0128381,27254279.541666698,4409894.444444446,3614.730051599511
9729910,2022-09-21,2022-08-04,575850665.0462054,81055826.58333358,13009888.444444453,9886.79963006865
9757929,2022-08-03,2022-06-25,634801939.6614418,62685371.66666663,8935923.444444437,9167.98412419614
9757929,2022-10-18,2022-09-11,705293037.6995925,70988116.3333337,7691640.555555555,10359.981277884777
9799771,2022-12-05,2022-10-23,664166043.771696,81969181.12499972,12508550.888888897,10236.778227980543
9805245,2022-10-10,2022-08-28,1224138608.3491485,34238094.0416666,860904.555555556,11163.765143692634
9831488,2022-07-16,2022-06-11,218822590.33595443,18187850.416666683,0.0,4024.2853596947757
9839076,2022-10-26,2022-09-19,650073936.7033117,60575783.66666682,30421694.555555563,6477.414498455154
9848998,2022-08-18,2022-07-04,197145426.6838877,84720802.2916665,73874552.11111113,2832.7642973882726
9860520,2022-10-09,2022-08-30,642939629.7392395,76595606.74999991,7839234.555555555,10212.953677135005
9860659,2022-08-04,2022-06-24,542731411.5655776,61831931.41666678,2529001.2222222215,8321.345716671874
9860659,2022-10-29,2022-09-11,811605588.1367513,71586610.87500024,21792129.99999997,9743.49859348032
9868895,2022-12-12,2022-10-04,923790556.7944349,121668665.62500015,58608803.33333329,9971.729392313233
9875018,2022-07-14,2022-06-19,117234181.84934379,20751188.791666657,16526219.444444457,943.1368973087805
9911654,2022-07-17,2022-06-11,389974510.99485797,30415195.958333373,8834518.444444453,4055.4840255766926
9914008,2022-08-08,2022-07-28,73538159.3755013,12381868.41666665,4814838.222222217,1588.417996800825
9923205,2022-10-06,2022-09-12,218219538.92592308,39575953.083333336,34694529.333333336,44255.366714174816
9923205,2022-10-30,2022-10-15,184778508.37365726,26331916.541666638,15803326.555555545,19854.646300879285
9931159,2022-08-11,2022-07-05,675573815.6666483,66616794.291666746,6108670.444444445,9055.621122251854
9220976,2022-11-07,2022-08-14,719753417.9170725,187270817.0138881,52862152.611111045,11444.365345646782
9336751,2022-10-15,2022-08-20,785432113.1990232,108869847.66666651,14333755.888888909,10516.196598219594
9336751,2022-12-05,2022-10-25,655828858.2304106,90207296.291667,5200152.666666663,9445.144731141098
9338137,2022-10-22,2022-08-11,637387387.1572506,184524218.12500045,37608856.33333338,11511.691141849791
9421116,2022-10-20,2022-08-23,619970800.8613137,104191970.99999979,4511607.333333328,10929.773642904156
9440992,2022-07-20,2022-06-15,299293932.6603804,22965595.249999944,1526830.4444444438,4783.333708452786
9440992,2022-10-21,2022-09-10,713195308.9399596,49735080.95833328,7127619.277777792,9675.071602460437
9466336,2022-08-16,2022-07-06,950619865.9564123,92656568.87500024,13215909.55555554,9769.323157648521
9466336,2022-11-28,2022-10-13,932854232.6898185,108125450.33333293,6112903.444444443,11962.280407694896
9520819,2022-12-19,2022-11-08,632600738.8257961,49431751.9583333,2461642.500000001,9878.39189789245
9542489,2022-09-27,2022-08-14,785519157.4390879,76597982.49999972,6279050.111111111,9779.253778665785
9551674,2022-07-10,2022-06-11,171837518.02647215,10863319.999999993,0.0,2204.9688852408567
9567245,2022-09-18,2022-09-08,73678617.60244438,8168434.083333342,3655146.388888896,1637.502453908634
9577422,2022-08-18,2022-08-04,155657318.6741391,15190119.20833334,7088632.611111099,1604.203890872814
9615729,2022-08-17,2022-07-20,185659617.66871834,21603454.166666694,11500008.888888888,2290.447412423909
9629653,2022-09-09,2022-08-10,516467086.24109954,57473992.874999925,14391807.111111118,6929.367231723747
9646704,2022-08-09,2022-07-20,336530618.82485384,21321343.87500006,7398842.944444447,3543.451222157249
9650937,2022-08-18,2022-07-05,558434935.127325,84002644.91666743,10443564.66666668,9723.226815596778
9692686,2022-08-17,2022-07-13,944806881.8486409,66343830.04166657,16741176.888888866,8792.967273895123
9707754,2022-10-10,2022-09-08,621109989.4307932,38449587.58333337,5699737.3333333405,8143.925377854979
9708538,2022-12-18,2022-11-30,454434897.8830893,21346191.75000008,6085333.222222222,4296.849385670123
9720316,2022-07-05,2022-06-09,34158004.48359016,2150077.5833333335,0.0,345.14209316694905
9720316,2022-08-11,2022-07-22,16384686.77609694,18167500.00000001,18652875.999999996,254.78993184691024
9748368,2022-07-27,2022-06-13,618775603.6683036,44754730.583333336,16629501.999999989,5886.241115321751
9748368,2022-09-22,2022-08-13,746012102.3156366,71720466.45833343,16207601.666666666,8774.152325053974
9763992,2022-12-15,2022-11-09,1103608342.5476007,42885226.58333305,4271416.2222222155,10004.978936737096
9764049,2022-08-01,2022-06-17,647644792.4173099,59080945.08333333,10559007.888888896,7284.522826369206
9765598,2022-11-04,2022-10-06,261427557.08650196,42073496.83333332,23965974.777777784,3297.863404471743
9782118,2022-09-11,2022-08-05,1020696515.4756874,64605610.33333347,4013958.777777778,9575.58728818866
9840790,2022-09-07,2022-07-30,966335700.8896548,74681711.00000033,4265634.333333339,11309.87107876396
9852729,2022-07-19,2022-06-08,327170735.0386645,43543413.33333328,0.0,5170.204489853847
9872470,2022-07-16,2022-06-03,263842943.31952828,22141986.208333295,1383409.0,3356.8367700664476
9877327,2022-07-31,2022-06-24,564718573.1494704,36413020.58333321,5036115.888888894,7544.620984675365
9898723,2022-11-08,2022-09-18,707462649.9512066,79724279.91666658,11469414.555555552,9298.289502174232
9934929,2022-07-20,2022-06-24,170265744.17415312,35312801.874999925,19665990.999999993,2449.5320946084844
9265926,2022-08-09,2022-07-09,769314105.9513947,74353157.66666648,2603811.6111111124,8974.984146815012
