imo,discharge_start_date,load_end_date,me_con_g,ae_con_g,ab_con_g,distance_nm
9693496,2021-09-16,2021-08-21,284737891.3892147,26449486.37499993,15981251.388888866,3541.379499031884
9701164,2021-11-03,2021-10-05,585490766.6186293,52921370.6666667,5354097.111111107,7344.992495510067
9705287,2021-08-19,2021-07-28,415541378.97783256,41151204.79166677,17317694.111111082,4282.180549920009
9756626,2021-12-16,2021-11-02,631668629.1312569,67037188.29166655,4485761.666666668,8639.128408726752
9757527,2021-12-10,2021-11-23,88954757.286388,14389035.375,5872928.611111123,1925.376813270558
9868883,2021-10-28,2021-09-09,1144496826.5334961,81888069.79166657,20523960.2222222,9603.289905468764
9883845,2021-12-06,2021-10-24,1117710023.2055757,81291986.20833331,18378973.88888886,10754.27529247494
9899399,2021-08-31,2021-07-22,653225415.6229963,73077947.58333345,12011759.888888892,9326.208206272724
9899399,2021-11-07,2021-09-30,703189659.9544779,70027591.83333324,12181259.33333334,9004.763767468314
9906465,2021-07-20,2021-06-13,449773140.8589977,35257128.291666634,12447322.555555558,4184.290404010037
9304019,2021-11-12,2021-10-06,909998609.8185047,87212307.54166673,1628612.2777777761,10316.7467263312
9317365,2021-07-09,2021-06-18,97151127.03664398,6782040.9583333265,339001.7222222222,1398.9443162131279
9317365,2021-11-27,2021-10-15,909536936.7852567,49696622.0833332,8314737.7777777705,9973.1612451987
9363015,2021-12-31,2021-11-06,1952801407.508932,91245592.74999957,36276313.22222223,9288.957779821263
9369980,2021-09-29,2021-08-25,904336174.7408473,41560786.04166664,3343974.611111116,9494.74709414043
9407598,2021-08-13,2021-07-05,446417179.4202583,69223177.83333331,3506174.4444444436,8735.432384450436
9407598,2021-12-18,2021-10-06,521264905.96131104,132503866.62500003,13766952.277777752,12062.289771728412
9422495,2021-07-30,2021-07-10,188489402.0897594,15830452.083333334,4925041.666666661,2845.15892234949
9422495,2021-09-18,2021-08-21,312177145.9367202,22594376.45833337,1153221.4444444433,6053.105671848042
9425928,2021-09-04,2021-07-27,439162571.04380393,27637479.45833342,3839501.944444448,5315.439776143429
9435105,2021-07-11,2021-04-28,4340994.356698023,7142256.875000004,3510905.1666666646,155.26677459112338
9459383,2021-07-12,2021-06-16,0.0,71613.75,108216.33333333333,0.0
9508407,2021-11-07,2021-09-24,686793066.1476816,33235811.374999966,6707882.666666685,11480.509151350236
9522910,2021-12-25,2021-11-20,772374574.3741571,38346359.45833336,12636403.16666667,6550.330445449948
9524700,2021-10-22,2021-10-05,153974303.6862009,15843599.416666659,10262380.555555562,1774.5237583945234
9524700,2021-11-11,2021-11-01,182548413.02815992,10270570.374999998,1642639.1666666674,1948.5346404691788
9524700,2021-12-14,2021-11-28,144359426.0898303,17903147.708333317,9329291.16666666,1753.7943241258188
9551961,2021-09-21,2021-07-02,1518163132.3073459,183060071.99999872,22176686.055555638,17514.08701931368
9559896,2021-08-03,2021-07-17,108669571.33607928,11289807.208333336,3780483.61111111,2781.6581070078882
9603051,2021-10-30,2021-09-10,932096215.1862224,44745325.083333276,3749476.555555552,8926.627138950154
9676606,2021-08-01,2021-07-01,163260192.7337064,48689456.83333326,17892925.944444437,2107.7411914658105
9699969,2021-09-12,2021-07-15,520927594.74718565,110044906.29166645,12751129.555555562,10223.585784423803
9724996,2021-10-24,2021-09-16,584397924.2361532,67505568.00000013,8894672.0,8793.370980584854
9728174,2021-08-16,2021-08-02,476344034.57834446,26428212.958333317,2400299.8888888895,4089.321234531384
9762871,2021-10-26,2021-09-28,462382209.76347595,28465531.249999918,4173029.666666668,5936.364028235322
9783980,2021-07-23,2021-07-01,235876937.88410267,41903042.458333306,25166310.777777765,3034.2043694040676
9790919,2021-11-08,2021-10-05,840339043.2076132,61113477.749999925,15755679.333333356,7930.404689562352
9841938,2021-08-17,2021-07-18,576521127.0106598,35280493.08333343,6866356.666666661,7390.51669030358
9878345,2021-08-26,2021-07-21,944242914.426456,69095808.16666697,10977170.111111095,9756.234762507716
9082738,2021-08-28,2021-06-26,590205574.1736209,64271773.111110866,13835170.444444453,9067.604107122615
9228083,2021-09-25,2021-08-15,496530026.7896694,45389976.12500021,3550037.277777781,8324.432827430486
9520936,2021-08-16,2021-07-13,950246582.6563888,36996052.70833314,1749079.9444444457,9429.132315268196
9527958,2021-12-04,2021-10-18,741158768.6718448,106838268.8749997,18556014.72222225,7677.43589328306
9575266,2021-12-17,2021-11-07,392039205.8271038,69276537.41666648,39626285.99999999,4938.0480843371115
9604794,2021-12-10,2021-11-02,806573221.8577292,44098563.70833349,6740829.611111115,9083.122915504307
9615561,2021-08-19,2021-06-26,56779171.62640006,11166153.916666672,8024680.0,398.73414033646196
9616058,2021-11-25,2021-11-12,95432798.20121524,9981126.999999994,4116641.611111113,2448.775861707478
9616058,2021-12-18,2021-12-07,49748002.2275349,8222544.416666677,3694766.7777777757,1564.8530773931395
9658953,2021-09-26,2021-06-28,1133760257.3589432,170624482.16666603,55232412.55555551,10150.332588220823
9700873,2021-12-30,2021-11-08,481521440.9334143,93731478.208333,53316081.88888878,6808.4520574053995
9701047,2021-09-13,2021-08-16,515679321.76111615,67221222.24999984,7549932.333333329,6645.224599433144
9708746,2021-11-03,2021-10-02,543730885.3829254,36044358.45833339,13522613.166666668,5281.27608377707
9708746,2021-12-07,2021-11-17,399519583.2614911,21502217.208333354,6785022.0555555625,3430.349683130881
9774458,2021-09-01,2021-07-21,960516107.1940814,75640626.20833327,26395873.555555552,9212.566667713612
9805269,2021-10-01,2021-08-18,601791785.8184288,34835806.958333194,11237403.277777791,6942.30023522067
9841653,2021-08-12,2021-07-11,381206240.6225113,35613030.91666666,3660179.3333333316,6719.861603184503
9841653,2021-10-19,2021-09-05,456430440.4411228,44516914.5416667,22170350.72222225,6851.489923586576
9875288,2021-09-10,2021-08-02,494314932.8991555,82199470.7083336,17837689.166666675,7116.101691796773
9880489,2021-12-07,2021-10-27,1643659729.7738495,78743461.33333348,9472541.666666666,11540.572219028449
9888209,2021-12-23,2021-11-09,899502099.1604097,65534322.749999925,10847662.222222233,9377.563033494615
9220988,2021-08-22,2021-07-09,348101434.13079286,134182306.97222218,31874833.7777778,5150.924136221682
9304461,2021-09-17,2021-08-06,406579869.7391362,94857224.583333,19526311.44444435,7687.837569174409
9363003,2021-09-26,2021-08-18,650892027.8329759,46172203.99999994,8270158.11111111,4943.601572510206
9419008,2021-11-25,2021-10-23,927346416.2252189,67614379.62499982,2073073.4999999984,8697.062525706375
9450741,2021-07-06,2021-05-23,33998590.071477965,1429267.6666666672,170553.44444444444,359.5497644187203
9487407,2021-10-20,2021-09-15,933731482.7238607,39157663.458333425,1899512.9444444436,8711.608371091745
9498341,2021-09-16,2021-07-22,891174531.689087,109512855.83333342,17754286.222222205,13468.205125901595
9519224,2021-10-02,2021-09-19,70372711.2016435,10116803.125000004,4195701.055555554,1425.4458456437244
9520807,2021-08-08,2021-06-29,683317888.303475,45614870.70833339,5123071.833333329,8975.643310887133
9520807,2021-10-05,2021-08-26,843258825.0000598,47170810.91666675,5810295.888888889,9594.76809144165
9550412,2021-10-01,2021-09-10,142702634.58624345,10080134.999999985,2214067.722222222,2258.715336636791
9584243,2021-12-17,2021-12-02,109428453.5173424,10518028.083333332,3424157.9444444436,1588.284954886609
9593892,2021-12-18,2021-11-10,1276200206.5839763,89425006.12500001,9106355.055555567,10660.706860345232
9621869,2021-10-03,2021-09-18,119091188.22765425,14058702.666666664,3430082.44444444,1971.926142012346
9629639,2021-10-22,2021-08-16,632856588.0819956,96361579.16666627,24905096.333333284,9376.581622912898
9642148,2021-07-25,2021-07-01,328923366.56590575,45645687.750000164,26398381.999999907,3785.8162650865866
9642148,2021-08-29,2021-08-21,116049286.02722247,15454450.374999976,6430620.222222219,1533.9315722583237
9642148,2021-10-15,2021-09-27,373014288.21962786,33556792.74999996,9830657.999999996,4115.076608590497
9667576,2021-08-30,2021-07-25,462259648.06814194,41228408.0,9534616.222222233,6847.047306389104
9711925,2022-01-01,2021-10-31,1113309616.4975739,117940406.99999905,46052340.777777694,11130.969509692344
9727106,2021-11-10,2021-09-30,684016951.5984877,66048764.70833326,12949479.888888882,7926.175342493659
9762845,2021-11-09,2021-09-23,895315711.0173461,82200441.91666669,21133089.11111112,10009.947972075788
9781011,2021-09-20,2021-07-28,1302432543.689644,101298808.00000013,34060053.44444446,11042.834276023385
9781011,2021-12-28,2021-11-12,1339146962.9796424,87359556.91666634,16911412.999999993,11244.699083295656
9139309,2021-11-27,2021-09-21,786145230.0536667,98310713.38889,16829912.16666662,8098.648235137124
9236080,2021-07-10,2021-05-19,5172159.154529075,26151532.87499997,10439099.333333319,237.47566012442184
9236080,2021-08-28,2021-08-09,359356889.71477,45187391.708333336,2247644.6111111124,5039.219805484843
9278791,2021-08-07,2021-07-10,546360379.5340198,32877992.87500009,9118234.277777782,5560.395742608864
9278791,2021-12-03,2021-10-22,1158530072.8645542,43663120.04166658,3263054.61111111,10455.824288632466
9363637,2021-07-27,2021-06-06,863680061.5316591,61833333.24999985,5045600.944444443,6881.27445114906
9363637,2021-10-29,2021-08-26,1354922162.2919095,113141305.87499982,17811473.277777728,11026.456440719885
9365659,2021-08-21,2021-07-11,769255595.952793,80854944.62500007,2349147.8333333344,9193.652838307808
9393541,2021-08-30,2021-06-05,220897495.63366675,68027376.08333334,5552851.666666668,5453.697347977126
9474711,2021-12-28,2021-10-14,1173297647.890851,141830330.95833373,72418808.11111118,12013.203218111472
9486582,2021-07-02,2021-05-29,21737306.308675654,1212234.291666667,4530.5,285.84976128040233
9508471,2021-08-25,2021-08-05,177034148.1840978,12808596.666666675,5017407.3888888955,3257.942020518704
9577604,2021-10-02,2021-09-11,205254292.95350537,21883676.75000003,11043356.7777778,2311.8154984528933
9579339,2021-10-01,2021-09-21,123480529.70450109,10291813.458333358,1796466.5000000007,1830.874368901722
9579339,2021-10-30,2021-10-15,183316493.1804546,17495469.333333347,3327995.555555554,3089.8266671443166
9614385,2021-08-11,2021-08-03,76358963.68986696,6855022.958333332,1610420.3888888883,1428.7108526977024
9622825,2021-08-19,2021-07-10,971179553.1370127,44906076.58333313,7920968.666666676,8864.581209402137
9735945,2021-09-04,2021-08-10,245941112.52720284,42808435.041666776,17867273.88888885,4929.494196297462
9735945,2021-11-13,2021-10-02,1270715592.2769787,79489166.24999988,9475637.555555537,12242.82422937223
9743590,2021-07-20,2021-05-31,249583268.63288325,29891668.083333336,9917473.222222222,2857.235293515902
9743590,2021-10-05,2021-08-17,716156787.2561469,72816330.16666695,12221337.777777785,9076.468359666871
9743590,2021-12-10,2021-11-01,693247648.5148518,70620625.83333303,6156514.11111111,8769.843811542662
9748370,2021-09-04,2021-08-12,574567176.5289189,44249409.750000075,6776086.666666672,5666.543796470296
9792450,2021-10-22,2021-10-01,340627632.40110797,38252010.8750001,13193539.444444442,4304.417715124282
9841964,2021-11-20,2021-10-09,1027029328.476956,68904959.50000025,11952256.11111111,9170.453450393654
9847396,2021-07-07,2021-05-06,197872.71978465957,681892.7916666666,720484.5555555555,2.3381232423326064
9867059,2021-09-01,2021-04-30,95548235.63560845,110929879.66666651,112540198.33333357,1796.7237491454991
9875628,2021-08-08,2021-07-11,655700850.9850323,53426806.33333338,15306084.111111108,6804.788302059398
9350111,2021-12-31,2021-12-19,11752011.33652778,11902518.333333349,6292379.9999999935,233.27105514461513
9357212,2021-07-14,2021-04-13,6804918.106737378,2472850.7916666656,389344.388888889,175.30564059225404
9357212,2021-10-05,2021-09-17,129385733.09495145,36763145.79166668,6011323.722222221,2638.9803321218164
9378230,2021-10-18,2021-06-05,407441714.70189756,59887460.74999994,31424070.27777781,9255.410274886488
9420796,2021-10-09,2021-09-07,81261379.03136893,19311532.500000007,8806844.333333325,624.1176062894871
9443360,2021-11-26,2021-10-18,773057617.5787944,80525760.79166672,3487824.8333333316,8867.610163416502
9459371,2021-07-15,2021-06-24,67414106.29699002,14774431.750000011,10017463.444444442,970.4108730664033
9462768,2021-08-28,2021-08-16,200553708.09671873,9799026.791666664,1638714.0555555564,2366.310573476708
9473755,2021-08-20,2021-07-04,776769121.8364058,34943431.79166678,5446869.888888886,9279.836839185882
9484209,2021-11-23,2021-11-07,104275164.08933935,11633639.875000004,4059529.1666666684,2633.1048163910405
9487421,2021-07-23,2021-06-14,541082531.555065,26734233.500000097,1061922.0,5782.295745114322
9520792,2021-09-04,2021-08-06,733673145.1778556,34279772.58333337,8993273.888888888,5935.222065386984
9590618,2021-08-27,2021-07-30,473928698.62379074,23505044.333333377,8850300.111111104,3404.871264155487
9595149,2021-11-10,2021-10-27,224517260.2731956,15804233.791666655,7513838.4999999935,1960.4217218083118
9611010,2021-10-21,2021-09-02,1283187893.6031077,51788569.62500022,3262013.8333333335,10276.258011939215
9623881,2021-08-16,2021-07-06,612215868.0999322,31452234.12500002,2135597.611111112,7216.92839988378
9636008,2021-08-10,2021-07-06,213438527.77201182,26073252.291666597,16516281.05555557,2168.3720644232058
9652557,2021-07-07,2021-06-16,98263366.16864407,6508893.083333335,2409513.888888889,981.915912176009
9690896,2021-09-05,2021-08-24,151571785.8622551,14048760.374999965,4286025.833333338,2393.1713545343855
9702596,2021-12-12,2021-10-18,954630099.5872339,98748650.54166645,33755532.44444447,9656.17111433757
9718686,2021-11-16,2021-10-06,1004387030.1298316,77252075.33333306,6114873.555555545,10810.288340428604
9727455,2021-07-11,2021-05-31,140916012.14776653,11624683.958333336,3932771.5000000005,1672.574707370822
9791901,2021-12-29,2021-11-20,616572402.00481,74709777.458333,15492685.55555559,9450.283791260967
9831799,2021-09-30,2021-07-12,883242283.8364252,79561745.79166667,25955883.3333333,8799.386765202069
9864095,2021-10-16,2021-09-10,257762054.65597203,46466168.66666672,36636990.88888888,2279.1408019500795
9866720,2021-11-28,2021-10-06,879795266.1887281,99608673.12500042,41977214.11111114,10102.322688128477
9875733,2021-09-15,2021-08-15,1159971919.724365,54838551.0833332,15333633.555555554,7298.763242737228
9897121,2021-11-05,2021-09-24,794538935.768333,93569145.04166669,8636043.444444444,11121.612540148415
9217618,2021-10-14,2021-08-22,1118816355.052859,125844341.4027769,9758543.99999999,78214.88606104335
9278753,2021-12-06,2021-11-24,150271235.76921487,13717721.874999998,6342175.833333324,2111.1764519670555
9363546,2021-09-22,2021-08-06,922952127.2874571,108880971.33333282,11465208.944444438,12283.430272357513
9415155,2021-08-02,2021-06-20,292195355.7367056,19132206.166666668,8429767.333333334,3276.8220667419037
9415155,2021-10-09,2021-09-01,562334549.3449489,26592388.875000115,3035558.7222222267,6869.993502080418
9441295,2021-08-09,2021-06-26,831279606.0830072,41235293.12500004,4275606.722222225,8647.73370783616
9468619,2021-07-21,2021-07-08,57902728.393031724,9158029.291666664,4318747.999999996,876.5539118085114
9469912,2021-10-15,2021-09-20,1299382243.1912715,58914874.41666661,1924539.777777778,9340.461140231837
9508419,2021-10-18,2021-09-27,182793968.0059338,14616351.749999996,5743157.222222219,3190.820030430994
9508419,2021-11-09,2021-10-25,196992459.37159526,10103914.708333338,3915214.2777777817,2711.700370539525
9508433,2021-08-13,2021-06-28,480738945.7769414,29493224.041666657,4574523.388888891,29801.745151602387
9508469,2021-09-29,2021-07-25,546965343.8450222,29107875.874999996,9056697.111111118,8607.74853613096
9512317,2021-11-09,2021-09-30,1098788669.2170982,71947456.20833364,14753676.666666681,10537.510152875591
9515747,2021-09-13,2021-06-13,703480631.3471118,35157249.291666694,7142989.166666666,6556.915404046401
9550321,2021-12-02,2021-11-16,175934187.57793045,13544440.000000045,3749719.2777777845,2893.5383197611054
9603697,2021-11-05,2021-08-13,642367654.7843133,70374883.58333333,28177212.88888904,8073.072980718578
9611577,2021-10-13,2021-09-28,163757135.85376996,12852684.000000013,2009862.777777779,2891.9074417492507
9626388,2021-11-26,2021-11-05,136468438.57195193,21620223.624999996,15115539.611111104,2194.4396848943156
9657868,2021-07-05,2021-04-24,0.0,4675937.499999997,4239516.666666668,5.676908001436719
9657868,2021-08-13,2021-07-30,203717117.87693363,13396290.374999993,2195836.1666666656,2755.1781323422197
9708758,2021-07-02,2021-05-23,0.0,1160236.4583333333,1051947.7222222222,2.0657923505531945
9711133,2021-12-08,2021-10-25,1229667986.4372969,83809041.33333337,16791523.33333329,19589.02845010276
9731834,2021-11-01,2021-09-14,838458731.9624197,85296796.54166666,12427220.999999998,11450.520183847493
9732199,2021-09-10,2021-08-25,164820877.98283833,30254731.541666795,15256317.55555552,2468.0927377888493
9732199,2021-11-18,2021-10-29,286188630.6200927,38091231.75000008,11984093.333333338,4130.868232231091
9747156,2021-08-22,2021-07-04,880628698.4082147,52764288.41666658,16035971.555555575,28222.42887522168
9747156,2021-09-18,2021-09-03,289194987.0372235,14155117.166666629,2293623.000000002,3086.6113387069263
9796195,2021-07-10,2021-05-17,19931138.37552341,16974384.374999993,17599514.444444425,210.68819642564333
9802267,2021-08-31,2021-06-28,798370111.0318638,115846292.7916664,53799114.222222164,10972.109415183526
9802310,2021-07-19,2021-05-29,375816609.24741846,34439889.25000005,8096061.111111115,4342.152776976528
9828314,2021-12-22,2021-10-11,1002920246.4954541,135891226.79166648,67131332.11111109,11179.938139912912
9890604,2021-10-21,2021-09-15,974004611.726799,66686451.00000002,6502771.999999997,10204.492959595296
9360192,2021-12-01,2021-08-22,537656946.1519911,53983702.49999996,23718115.722222228,11934.205018415378
9371074,2021-09-09,2021-07-23,917918479.6425257,57492367.83333315,12747472.666666664,10502.74709916389
9432153,2021-08-06,2021-04-05,639414878.1851995,76000103.83333315,16180602.833333306,6905.8348651913675
9432153,2021-11-03,2021-09-24,1010212683.2375338,72730463.54166633,7872338.277777775,8858.412076501654
9432165,2021-11-14,2021-06-06,1015822213.5876943,222239950.83333316,70497707.0555555,11164.853066403064
9433327,2021-11-15,2021-06-14,674174911.988473,61242659.83333333,34650378.44444444,11838.628274755738
9464780,2021-09-09,2021-06-19,975052610.4247494,116071462.5416666,59500149.22222205,9679.194487276793
9522908,2021-11-10,2021-10-21,87807600.63659923,11334408.583333343,4785335.666666669,1286.9667467699512
9563732,2021-08-24,2021-06-08,629988708.0720283,113708256.45833407,28632169.72222229,11446.062333165853
9611280,2021-09-16,2021-08-11,506430932.4107377,34295187.33333335,5560607.444444445,6441.530218888014
9611280,2021-11-02,2021-10-18,162232693.4064031,13620279.833333308,4391849.8888888955,2038.3879529437913
9624172,2021-11-14,2021-11-01,128999446.80782683,9864173.041666655,3113703.000000004,2300.1517658808257
9642021,2021-12-08,2021-11-17,423383762.4957245,18425362.583333302,1965143.333333334,5609.266463892628
9663233,2021-09-30,2021-09-08,261114994.65111053,25096346.70833336,4667771.222222222,3118.6502024045653
9663233,2021-12-27,2021-10-28,625597422.2972773,82666723.20833349,18806227.333333325,8732.491660411393
9710579,2021-12-14,2021-11-26,426577222.4133315,33985516.49999995,4043555.777777781,4783.222577310416
9713416,2021-10-15,2021-09-28,317287649.8570592,30351992.124999985,5839962.777777777,3845.0294148217185
9713820,2021-09-19,2021-08-27,568548612.8854204,25422829.791666612,3206421.944444443,5519.194583850608
9767027,2021-11-03,2021-09-27,990128116.0058658,69162531.20833339,12368595.555555591,9453.961596630512
9799628,2021-07-29,2021-06-28,430012321.2095347,53063590.66666661,25219709.666666646,5183.862961250646
9799628,2021-10-04,2021-08-19,717247803.1076608,84400771.00000001,30430634.666666586,8970.133508986017
9841172,2021-12-15,2021-11-24,259832720.76073292,34114343.249999866,27683489.44444451,2629.74121313987
9855422,2021-07-21,2021-06-02,123493558.82570212,21130707.541666694,13341806.833333334,1622.5364199559972
9860386,2021-09-15,2021-08-17,275164450.8193215,53705858.375000164,36364354.33333342,3795.333042255979
9860659,2021-10-12,2021-08-30,794564995.5125172,78536137.33333321,11655704.333333328,10149.540792055614
9860659,2021-12-23,2021-12-09,108807368.50598048,24891088.62500008,14042802.777777769,1600.71773048046
9892676,2021-10-03,2021-09-02,209078194.30755606,56943902.16666665,40089619.11111121,2941.154254676998
9892676,2021-11-09,2021-10-20,338263005.1286815,35811196.41666668,15140929.111111108,3491.482443690363
9892676,2021-12-12,2021-11-29,175394805.2745748,24926329.458333302,8648459.111111104,18570.79257145362
7810208,2021-11-21,2021-11-18,3117096.7405430875,1169711.25,503493.72222222225,141.00466813447463
9173331,2021-09-12,2021-06-09,348549653.0624321,18595818.77777779,0.0,10824.766535150648
9389239,2021-08-27,2021-07-17,1166962385.8048942,73267760.04166642,17378455.888888907,9104.51346903656
9426336,2021-12-14,2021-11-28,435074650.3820056,28991720.333333362,6264783.333333334,3767.160067886463
9473573,2021-12-04,2021-10-12,232239780.8535786,9523060.624999989,1996359.1111111098,2170.833314827389
9514121,2021-09-18,2021-09-02,436769636.04163843,19360424.416666683,1778135.7777777766,4180.978429711679
9574028,2021-08-27,2021-07-25,853280379.8316635,39522415.29166672,4014086.2777777757,8569.572464034285
9604976,2021-08-10,2021-06-29,2371511009.2974257,74297134.16666643,16604453.44444447,9799.11308817909
9612155,2021-10-12,2021-08-29,547110723.4850966,29068236.166666623,1260288.3888888888,8204.82947070404
9614103,2021-08-07,2021-06-25,728615435.764783,35415684.95833327,4148879.2777777803,7286.230761539753
9638501,2021-12-14,2021-11-07,728880147.2842474,43102858.50000003,1440415.6666666667,8957.26470756188
9687746,2021-09-21,2021-08-12,1122812401.6267114,48546644.7916666,7769070.833333322,10368.79894856578
9701700,2021-11-18,2021-10-13,931012082.9784144,67219149.83333313,10904317.555555567,9130.805298766709
9707637,2021-07-02,2021-05-25,20728886.293678064,1237485.7083333335,70042.83333333334,246.8031996831776
9718014,2021-10-20,2021-09-08,838953941.5996643,69767266.83333342,31868743.999999974,6487.336110946403
9718014,2021-11-27,2021-10-31,380821262.3819276,47542565.95833334,34013539.55555554,2741.2052224131053
9719915,2021-08-31,2021-07-12,451998489.86203307,21423938.249999966,5083045.333333332,2409.0498521046843
9719915,2021-11-28,2021-10-16,1674387740.9730804,77775205.62499973,24873198.666666683,8817.812889791392
9737694,2021-11-25,2021-10-20,812587688.709373,63386364.16666673,6625687.666666672,9069.659804076235
9738739,2021-11-16,2021-10-05,687456751.7283902,47776896.91666641,11741310.666666668,8827.680142912366
9749245,2021-08-09,2021-07-13,778941042.1158228,51446265.54166663,20741624.444444437,5867.782580442809
9768605,2021-11-16,2021-09-17,808408411.1900933,110189432.7083332,34639052.66666668,10941.942607418518
9791913,2021-12-08,2021-11-21,104685031.8966978,18151678.45833337,10934040.166666705,1449.6990826971605
9800398,2021-08-05,2021-07-05,622865040.8800105,57621769.29166652,5399035.666666673,8126.899111872489
9800398,2021-09-10,2021-08-31,292820765.4331316,19451781.91666667,4415158.777777777,2650.4230255757493
9853046,2021-11-15,2021-10-10,710508833.548299,68046155.12500039,9187143.777777782,21531.36612613101
9883675,2021-10-05,2021-08-04,1037897243.392608,75402270.6666666,17382220.444444444,9554.954758484038
9890616,2021-12-15,2021-11-20,735372806.0383034,48491400.20833343,9716159.222222216,6936.404987415965
9272216,2021-08-25,2021-06-16,1177772899.211813,137423393.24999976,24596233.722222235,12087.475608560784
9272216,2021-10-21,2021-09-19,1048167420.6501477,74765090.2916666,3500474.722222224,9857.443323154237
9272216,2021-12-20,2021-11-19,1161608573.1585476,74992208.95833328,1431503.8888888874,10903.615604079792
9421116,2021-08-27,2021-07-11,632098329.6489072,86163010.37500036,6599916.611111111,9369.378384916576
9440992,2021-08-05,2021-07-09,528851565.4399887,32237525.66666668,8950309.222222202,5938.708910122105
9440992,2021-09-28,2021-09-04,487029588.30918175,29167404.500000004,1026407.111111111,6620.725139027234
9525417,2021-08-02,2021-06-26,460829685.31568044,24103390.458333343,957484.388888889,8150.503915217384
9567245,2021-12-24,2021-12-10,129038370.23321159,11853032.20833335,4636163.500000004,2313.096713256088
9585558,2021-09-20,2021-08-30,206341726.47340137,17845049.08333334,4152858.222222223,2799.7232897190943
9615729,2021-09-28,2021-09-10,231978976.61634243,13933201.749999976,4971748.222222224,2274.37527327012
9615729,2021-11-29,2021-10-22,819879964.0103503,44561313.33333356,3801575.8888888876,9423.928402638112
9626584,2021-10-30,2021-06-30,820469697.0227966,74270614.70833316,27967892.83333333,23324.856999729076
