imo,discharge_start_date,load_end_date,me_con_g,ae_con_g,ab_con_g,distance_nm
9111151,2020-12-04,2020-11-30,7919460.21084143,880425.1666666642,0.0,552.5500017188606
9296793,2020-09-20,2020-07-29,760444515.1040689,91455939.7916666,32312901.111111093,24828.063318649507
9299109,2020-10-20,2020-08-21,33423391.377550587,38266844.95833335,21643679.388888836,3984.19738013673
9299109,2020-12-06,2020-11-06,87522612.93458791,23116589.16666667,9029300.666666672,3409.4879914304443
9300221,2020-09-24,2020-08-13,516294312.8835245,30173621.833333243,5302657.000000034,5579.838897962591
9326146,2020-08-14,2020-08-05,126126268.85544439,10676881.041666646,4558991.055555566,1280.4646606457816
9333539,2020-12-27,2020-11-05,465949105.3304052,76355760.00000021,2516384.3888888904,7182.219346413179
9364849,2020-11-10,2020-10-14,273414283.19601226,21574397.000000045,6100232.777777714,6097.69036324283
9454187,2020-10-31,2020-09-20,838296827.6464258,47836493.7916664,6372195.944444417,9155.519984920926
9454187,2020-12-16,2020-11-14,256370826.5424008,34062031.25000011,17812286.44444446,3435.834564590842
9458444,2020-10-01,2020-08-15,507576258.1660401,101871806.29166903,9076602.22222222,9801.058487431588
9528017,2020-10-23,2020-09-12,886761114.3585569,31779386.708333403,4945172.500000013,10125.634233160823
9700081,2020-10-17,2020-09-25,397657030.0769579,41195723.833333306,18634370.555555575,3840.4998197056398
9701231,2020-11-29,2020-10-30,436215219.71671116,20448461.58333334,2762833.3888888895,5707.146352324036
9711731,2020-07-07,2020-05-01,4641275.282464999,5622018.458333336,6010494.5,167.4349784145346
9741293,2020-09-16,2020-07-29,1515801971.9446237,92689166.37500414,27090493.55555572,13881.94871356184
9748760,2020-12-03,2020-10-13,830676276.4138399,80509226.9583345,14833006.222222207,9646.963662162734
9792890,2020-07-19,2020-06-09,192797049.3022359,20031468.166666742,4517306.111111167,4290.645978551394
9801249,2020-10-04,2020-08-11,852033891.0612612,101560694.62500298,43491324.7777776,10682.848492403722
9806304,2020-07-29,2020-07-01,508556974.45957655,33217529.041666612,5618610.500000066,6659.142738885507
9851335,2020-11-25,2020-10-13,315318585.1767585,41575937.541666724,21076612.277777817,8927.19462782006
9852224,2020-12-12,2020-10-10,563384166.0115957,72332424.12499967,19008760.611111566,12341.164995779538
9860611,2020-07-12,2020-06-10,0.0,12601875.000000006,11425700.000000004,11.291894789470453
9860611,2020-08-07,2020-07-25,321899840.09081966,14816583.16666669,3506113.999999998,3179.570780991941
9246308,2020-07-11,2020-05-27,11389217.952402852,25896777.83333329,10693572.333333343,229.7662213532197
9246308,2020-12-24,2020-10-28,695531672.7355119,103937761.95833327,10758833.444444431,10304.421761062078
9378242,2020-07-11,2020-05-27,94344956.81142642,7232176.250000001,949523.6666666667,1966.5869037864693
9378242,2020-09-02,2020-07-22,431375921.4709216,29171357.04166666,2562044.4999999977,10233.605230384199
9409132,2020-08-31,2020-08-18,165072221.37569562,15872476.749999983,7029615.222222229,1701.8500644415767
9409132,2020-10-09,2020-09-16,200920400.3664796,29680744.166666627,15333151.888888884,22363.727581122042
9409132,2020-12-03,2020-10-18,912223325.9739808,51679305.708333105,8613455.166666655,9674.64355952787
9431460,2020-10-23,2020-06-07,963492273.49573,203650021.2499967,17026842.999999978,18489.55942819707
9435753,2020-08-04,2020-06-19,809659702.4502625,81490859.12499605,2748460.833333329,10463.395754383366
9441398,2020-12-29,2020-12-02,168148647.19237176,12699453.541666692,4871073.277777784,1725.948559791195
9501899,2020-09-25,2020-06-20,971305359.2918949,61315103.958333336,16177808.222222233,14399.774663700808
9543768,2020-07-17,2020-05-26,77158474.29227442,11568555.374999996,5668698.166666667,1090.1759289149825
9561942,2020-12-07,2020-10-29,650539146.5316052,46012190.79166658,3302668.388888864,9634.484485948782
9567257,2020-10-19,2020-10-02,76407476.10886711,6352143.958333334,1673924.8333333337,1387.4956605342998
9594468,2020-10-29,2020-09-28,409536287.3188902,22389384.87499997,6205652.611111091,4786.735786061799
9602746,2020-11-22,2020-10-30,234006485.028962,29529703.12499995,8238842.222222229,3142.4369984310706
9607277,2020-09-08,2020-06-29,983965199.193172,49211612.12499999,12470842.055555582,9235.204777801908
9643154,2020-10-06,2020-08-24,847857288.095066,78481104.54166676,20981874.1111111,8921.840324063438
9683130,2020-11-30,2020-11-10,289727515.3420316,37849553.083333,9385269.333333379,4465.708326443493
9733258,2020-09-21,2020-08-17,449659680.8414058,40476892.08333347,10824893.555555683,7473.130324805446
9756626,2020-07-27,2020-07-15,203568079.73875916,20979380.499999814,4020245.0,2520.8719137221274
9304019,2020-11-14,2020-10-03,738863908.6044719,90167964.79166706,6893270.5000000065,9395.958158384396
9317494,2020-11-13,2020-10-20,394630952.179322,27470210.08333334,2642534.777777776,5577.157448267636
9425136,2020-09-14,2020-08-09,688593104.8409421,63256948.62499984,7657721.77777778,8387.13713458383
9434498,2020-12-16,2020-12-03,275295239.1841736,24972322.374999903,6672537.777777804,3105.3809700411016
9466350,2020-07-13,2020-06-02,178703334.33180758,20298110.083333347,544305.9999999999,2160.746027535663
9502336,2020-11-26,2020-10-11,888747642.5969156,86905627.7916665,5800385.833333329,9414.045255968584
9508407,2020-09-30,2020-08-27,582401373.061917,22761363.625000034,1162372.166666664,9162.471949610892
9518191,2020-09-16,2020-08-09,1144512412.4835014,72561214.37500124,8621672.77777783,11574.014553645535
9525613,2020-12-30,2020-11-09,1270702398.6285543,88582225.33333375,22254401.555555258,10845.966089822368
9551961,2020-11-25,2020-10-07,1378912517.8589773,115304265.37500003,7792041.611111104,13302.757472163836
9646663,2020-12-17,2020-09-17,582048010.3516805,169923677.62499893,126177600.22221498,8641.596030770283
9688843,2020-09-02,2020-08-13,294106555.71973574,24012621.208332703,3667866.166666682,4567.825123168703
9713466,2020-12-11,2020-11-23,81899617.37917149,9940989.499999996,3457720.6666666656,902.6880407491019
9718698,2020-12-15,2020-11-01,699471949.5487487,83854538.6249995,23159678.000000328,9360.014836916413
9786011,2020-09-22,2020-09-06,182035818.75933853,30748839.874999285,14157214.66666678,2732.4592155032788
